order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at
2858,73,717,330,2,credit_card,2017-03-03 21:34:36
4756,57,920,588,4,debit,2017-03-03 21:46:01
1816,95,718,168,1,debit,2017-03-03 21:48:05
1172,21,921,426,3,cash,2017-03-03 22:16:14
4009,36,976,260,2,debit,2017-03-03 22:19:27
4757,6,967,187,1,credit_card,2017-03-03 22:26:16
1166,52,712,292,2,credit_card,2017-03-03 22:27:08
1854,10,800,148,1,cash,2017-03-03 22:39:36
891,17,774,352,2,debit,2017-03-03 22:39:46
2821,2,733,94,1,debit,2017-03-03 22:43:52
4853,69,957,393,3,debit,2017-03-03 22:45:43
3715,25,984,260,2,credit_card,2017-03-03 23:06:37
152,16,755,156,1,credit_card,2017-03-03 23:20:40
3941,70,832,173,1,cash,2017-03-03 23:22:19
831,88,871,528,3,credit_card,2017-03-03 23:30:54
430,54,762,266,2,debit,2017-03-03 23:40:34
983,61,770,316,2,credit_card,2017-03-03 23:40:40
4030,9,764,236,2,debit,2017-03-03 23:43:44
3291,37,864,142,1,debit,2017-03-03 23:44:34
4884,27,896,507,3,credit_card,2017-03-03 23:45:24
4232,42,962,352,1,cash,2017-03-04 0:01:19
1537,50,947,193,1,debit,2017-03-04 0:25:24
1109,79,782,362,2,debit,2017-03-04 0:42:08
4571,13,992,160,1,credit_card,2017-03-04 0:44:01
1015,76,809,310,2,cash,2017-03-04 1:14:49
4905,95,938,504,3,credit_card,2017-03-04 1:23:04
1256,95,972,168,1,cash,2017-03-04 1:25:35
4650,22,820,146,1,debit,2017-03-04 1:29:01
2843,53,888,224,2,debit,2017-03-04 1:39:18
3613,43,725,362,2,cash,2017-03-04 1:40:37
480,93,724,114,1,credit_card,2017-03-04 1:46:54
2792,70,982,346,2,cash,2017-03-04 1:49:43
2711,57,869,294,2,credit_card,2017-03-04 2:07:56
887,24,936,280,2,cash,2017-03-04 2:14:57
4285,33,921,346,2,debit,2017-03-04 2:21:08
3220,82,789,177,1,credit_card,2017-03-04 2:21:46
4728,7,898,224,2,credit_card,2017-03-04 2:25:23
4766,83,835,129,1,cash,2017-03-04 2:26:42
2198,27,895,169,1,debit,2017-03-04 2:36:46
3133,71,940,164,1,credit_card,2017-03-04 2:44:20
4181,40,778,483,3,cash,2017-03-04 3:16:03
3560,85,955,172,1,debit,2017-03-04 3:34:55
2193,40,951,161,1,debit,2017-03-04 3:35:13
3804,15,959,153,1,debit,2017-03-04 3:50:59
1090,65,831,462,3,debit,2017-03-04 3:51:11
320,23,840,156,1,cash,2017-03-04 3:55:53
2215,62,952,160,1,debit,2017-03-04 3:58:01
2510,57,748,147,1,credit_card,2017-03-04 3:59:13
61,42,607,704000,2000,credit_card,2017-03-04 4:00:00
206,89,747,588,3,debit,2017-03-04 4:01:38
3654,72,934,480,3,credit_card,2017-03-04 4:05:44
801,45,853,426,3,credit_card,2017-03-04 4:05:45
1185,40,962,161,1,debit,2017-03-04 4:17:54
2893,17,999,352,2,credit_card,2017-03-04 4:24:22
4188,15,818,306,2,cash,2017-03-04 4:34:19
2939,68,893,136,1,cash,2017-03-04 4:37:33
2493,78,834,102900,4,debit,2017-03-04 4:37:34
787,79,898,181,1,debit,2017-03-04 4:45:11
875,85,854,516,3,credit_card,2017-03-04 4:50:04
2713,81,883,354,2,credit_card,2017-03-04 4:59:57
319,83,951,258,2,debit,2017-03-04 5:10:36
623,19,851,489,3,credit_card,2017-03-04 5:11:30
739,76,744,465,3,debit,2017-03-04 5:19:55
3695,34,853,122,1,cash,2017-03-04 5:23:48
351,98,958,133,1,cash,2017-03-04 5:55:05
4597,6,846,748,4,cash,2017-03-04 5:57:05
2209,64,798,266,2,credit_card,2017-03-04 6:27:11
4405,33,963,346,2,credit_card,2017-03-04 6:31:16
4590,12,805,201,1,cash,2017-03-04 6:37:49
1877,61,726,158,1,credit_card,2017-03-04 6:42:51
2093,92,986,90,1,debit,2017-03-04 6:44:05
1907,36,771,260,2,debit,2017-03-04 6:52:21
4139,66,853,161,1,credit_card,2017-03-04 6:52:59
82,28,868,328,2,debit,2017-03-04 6:53:29
4636,16,968,312,2,debit,2017-03-04 6:58:14
1558,84,893,153,1,credit_card,2017-03-04 7:08:29
4450,87,923,596,4,debit,2017-03-04 7:27:34
2293,71,979,492,3,debit,2017-03-04 7:32:30
2495,50,757,965,5,debit,2017-03-04 7:32:45
1138,48,966,117,1,credit_card,2017-03-04 7:41:15
497,12,818,402,2,cash,2017-03-04 7:42:18
2491,53,954,112,1,debit,2017-03-04 7:48:14
3302,71,749,328,2,credit_card,2017-03-04 7:49:36
219,75,978,256,2,cash,2017-03-04 7:50:33
3118,38,794,760,4,credit_card,2017-03-04 7:58:59
2073,93,875,456,4,cash,2017-03-04 7:59:28
157,84,734,306,2,credit_card,2017-03-04 8:05:10
211,13,701,160,1,credit_card,2017-03-04 8:20:57
3375,95,995,168,1,credit_card,2017-03-04 8:47:57
46,29,969,652,4,credit_card,2017-03-04 8:58:23
3025,41,803,590,5,credit_card,2017-03-04 9:28:38
1836,14,742,116,1,cash,2017-03-04 9:29:48
3601,68,720,136,1,cash,2017-03-04 9:33:59
3729,58,914,276,2,cash,2017-03-04 9:34:13
800,82,983,177,1,cash,2017-03-04 9:38:58
4402,44,954,144,1,credit_card,2017-03-04 10:23:17
2600,72,746,160,1,debit,2017-03-04 10:23:24
3284,81,888,177,1,credit_card,2017-03-04 10:28:20
2853,71,912,328,2,credit_card,2017-03-04 10:30:25
70,58,876,138,1,debit,2017-03-04 10:38:49
2007,64,832,133,1,debit,2017-03-04 10:40:13
4809,12,891,603,3,debit,2017-03-04 10:50:24
2040,11,756,920,5,credit_card,2017-03-04 10:51:41
1418,89,874,588,3,cash,2017-03-04 11:07:14
871,53,967,112,1,debit,2017-03-04 11:13:18
254,100,753,222,2,debit,2017-03-04 11:23:18
748,23,786,312,2,credit_card,2017-03-04 11:23:21
174,7,956,224,2,debit,2017-03-04 11:33:40
1474,67,773,131,1,debit,2017-03-04 11:47:58
3886,30,969,153,1,cash,2017-03-04 11:59:09
88,64,713,399,3,credit_card,2017-03-04 12:15:16
1795,31,846,129,1,debit,2017-03-04 12:35:44
2473,43,995,362,2,debit,2017-03-04 12:35:53
2110,61,811,316,2,debit,2017-03-04 12:53:32
1992,51,831,374,2,cash,2017-03-04 13:04:11
4058,81,983,531,3,debit,2017-03-04 13:07:44
4902,71,941,164,1,debit,2017-03-04 13:09:22
4942,21,837,284,2,debit,2017-03-04 13:16:41
3826,36,762,130,1,cash,2017-03-04 13:17:23
3852,49,865,387,3,cash,2017-03-04 13:33:57
1209,99,815,585,3,debit,2017-03-04 13:48:42
284,9,772,354,3,debit,2017-03-04 13:49:42
429,22,838,292,2,debit,2017-03-04 13:55:22
4102,7,932,224,2,credit_card,2017-03-04 14:00:38
4091,59,889,356,2,debit,2017-03-04 14:00:53
3558,17,814,352,2,cash,2017-03-04 14:04:48
2847,51,988,187,1,credit_card,2017-03-04 14:11:43
2012,87,878,298,2,cash,2017-03-04 14:14:35
73,86,960,130,1,debit,2017-03-04 14:15:34
1809,85,925,344,2,cash,2017-03-04 14:20:35
410,42,904,704,2,credit_card,2017-03-04 14:32:58
1727,55,860,171,1,cash,2017-03-04 14:37:16
3669,83,816,258,2,cash,2017-03-04 15:03:26
2312,87,743,149,1,cash,2017-03-04 15:05:38
2748,21,746,284,2,credit_card,2017-03-04 15:13:22
22,97,789,486,3,credit_card,2017-03-04 15:44:00
721,95,768,504,3,cash,2017-03-04 15:50:52
3838,75,758,256,2,cash,2017-03-04 15:58:12
1582,47,921,290,2,credit_card,2017-03-04 15:59:32
2436,54,980,399,3,credit_card,2017-03-04 16:31:30
1276,54,946,133,1,debit,2017-03-04 16:36:09
4907,68,773,136,1,credit_card,2017-03-04 16:40:38
4582,60,852,177,1,cash,2017-03-04 17:06:26
1985,94,996,134,1,cash,2017-03-04 17:07:05
149,71,985,164,1,credit_card,2017-03-04 17:21:03
1591,17,954,176,1,cash,2017-03-04 17:26:21
298,70,818,346,2,debit,2017-03-04 17:30:09
4763,10,866,296,2,cash,2017-03-04 17:35:42
1662,94,874,268,2,cash,2017-03-04 17:35:53
488,59,937,178,1,credit_card,2017-03-04 18:15:57
4838,86,901,260,2,cash,2017-03-04 18:38:15
364,58,889,414,3,debit,2017-03-04 18:43:38
4137,100,888,111,1,credit_card,2017-03-04 18:45:20
3092,69,756,262,2,cash,2017-03-04 18:52:49
2123,28,815,328,2,debit,2017-03-04 18:59:41
1281,57,980,147,1,credit_card,2017-03-04 19:29:56
936,87,938,149,1,cash,2017-03-04 19:32:45
231,68,865,272,2,cash,2017-03-04 19:40:15
1974,37,956,142,1,debit,2017-03-04 19:47:44
1255,11,753,368,2,cash,2017-03-04 19:53:32
2031,1,951,158,1,credit_card,2017-03-04 20:02:50
3235,80,990,290,2,credit_card,2017-03-04 20:22:30
590,5,826,426,3,debit,2017-03-04 20:27:18
2718,70,760,346,2,credit_card,2017-03-04 20:31:27
1760,91,712,640,4,credit_card,2017-03-04 20:40:32
202,31,967,258,2,credit_card,2017-03-04 20:47:48
3411,6,707,187,1,cash,2017-03-04 20:48:09
1625,30,969,153,1,credit_card,2017-03-04 21:02:53
3645,58,985,276,2,credit_card,2017-03-04 21:04:34
3429,11,922,736,4,cash,2017-03-04 21:14:40
4267,43,985,181,1,credit_card,2017-03-04 21:18:05
3992,63,782,272,2,cash,2017-03-04 21:31:07
4366,27,776,338,2,credit_card,2017-03-04 21:40:15
2452,56,814,234,2,cash,2017-03-04 21:42:14
1902,53,901,112,1,cash,2017-03-04 21:50:21
2423,35,768,328,2,debit,2017-03-04 21:50:22
2468,45,754,710,5,cash,2017-03-04 21:59:46
4927,90,884,178,1,credit_card,2017-03-04 22:03:56
3116,89,785,392,2,credit_card,2017-03-04 22:36:16
30,59,790,178,1,credit_card,2017-03-04 22:49:28
4822,15,820,306,2,credit_card,2017-03-04 22:53:21
1350,59,761,356,2,cash,2017-03-04 23:12:13
676,33,779,692,4,cash,2017-03-04 23:12:53
985,82,998,177,1,debit,2017-03-04 23:58:13
4644,32,952,202,2,credit_card,2017-03-04 23:59:30
3555,29,948,163,1,cash,2017-03-05 0:00:43
972,9,888,236,2,debit,2017-03-05 0:01:01
3607,40,978,483,3,cash,2017-03-05 0:02:03
324,75,893,128,1,credit_card,2017-03-05 0:04:44
1909,90,798,712,4,cash,2017-03-05 0:06:56
3990,100,889,333,3,debit,2017-03-05 0:13:44
2307,86,792,520,4,debit,2017-03-05 0:22:23
369,92,906,180,2,cash,2017-03-05 0:22:59
4265,14,885,232,2,cash,2017-03-05 0:29:47
413,38,867,190,1,debit,2017-03-05 0:39:31
1136,16,727,312,2,debit,2017-03-05 0:41:37
3919,59,734,178,1,cash,2017-03-05 0:45:13
3885,26,716,352,2,debit,2017-03-05 0:54:49
1372,72,707,480,3,cash,2017-03-05 1:01:58
2162,74,909,153,1,credit_card,2017-03-05 1:06:18
1573,27,800,169,1,credit_card,2017-03-05 1:09:27
123,35,997,492,3,debit,2017-03-05 1:16:57
3535,15,943,153,1,debit,2017-03-05 1:17:05
3221,45,914,142,1,credit_card,2017-03-05 1:21:28
420,84,873,153,1,credit_card,2017-03-05 1:28:53
853,29,846,163,1,credit_card,2017-03-05 1:31:04
1922,80,931,580,4,cash,2017-03-05 2:02:33
2147,99,844,390,2,credit_card,2017-03-05 2:09:10
3924,69,816,262,2,debit,2017-03-05 2:10:42
29,40,944,322,2,cash,2017-03-05 2:12:53
2845,80,807,145,1,cash,2017-03-05 2:15:28
3494,50,752,579,3,cash,2017-03-05 2:32:31
347,40,758,161,1,credit_card,2017-03-05 2:54:54
2083,94,912,268,2,credit_card,2017-03-05 2:56:50
3641,53,772,448,4,credit_card,2017-03-05 2:57:03
2472,25,748,260,2,credit_card,2017-03-05 2:57:10
4216,80,878,435,3,debit,2017-03-05 3:07:32
3755,52,879,292,2,credit_card,2017-03-05 3:19:11
1612,66,711,161,1,debit,2017-03-05 3:21:07
3848,90,923,534,3,debit,2017-03-05 3:31:29
4469,67,839,131,1,credit_card,2017-03-05 3:40:11
3309,62,767,160,1,credit_card,2017-03-05 3:43:51
2014,13,984,480,3,cash,2017-03-05 3:45:45
1817,43,788,181,1,debit,2017-03-05 4:01:40
755,79,833,543,3,cash,2017-03-05 4:07:27
3010,23,843,312,2,credit_card,2017-03-05 4:08:05
119,84,789,153,1,credit_card,2017-03-05 4:08:32
4737,66,762,161,1,credit_card,2017-03-05 4:10:07
2267,27,756,169,1,credit_card,2017-03-05 4:42:33
3540,57,991,441,3,cash,2017-03-05 4:45:12
3769,23,912,156,1,credit_card,2017-03-05 4:55:58
4716,78,818,77175,3,debit,2017-03-05 5:10:44
2869,3,783,148,1,cash,2017-03-05 5:18:47
4729,61,977,316,2,credit_card,2017-03-05 5:43:58
2947,54,711,266,2,debit,2017-03-05 5:48:08
3231,76,753,310,2,credit_card,2017-03-05 6:19:43
3922,88,815,528,3,credit_card,2017-03-05 6:21:55
2025,80,910,435,3,debit,2017-03-05 6:44:02
2430,8,849,264,2,debit,2017-03-05 7:02:54
4025,93,721,456,4,debit,2017-03-05 7:07:33
2097,90,763,356,2,credit_card,2017-03-05 7:13:26
2216,77,976,312,2,cash,2017-03-05 7:16:11
3949,85,897,344,2,credit_card,2017-03-05 7:30:26
3490,85,990,172,1,cash,2017-03-05 7:36:38
3651,9,776,354,3,cash,2017-03-05 7:39:00
2302,61,809,158,1,cash,2017-03-05 7:59:28
1092,60,764,354,2,cash,2017-03-05 8:12:18
4046,15,944,153,1,credit_card,2017-03-05 8:16:30
280,4,869,128,1,credit_card,2017-03-05 8:27:05
1272,36,824,260,2,cash,2017-03-05 8:29:27
1101,90,885,178,1,cash,2017-03-05 8:45:35
372,37,986,426,3,credit_card,2017-03-05 8:46:10
1919,12,860,201,1,debit,2017-03-05 8:55:02
863,96,849,306,2,cash,2017-03-05 8:57:02
4941,43,992,181,1,debit,2017-03-05 9:03:14
995,89,723,784,4,cash,2017-03-05 9:05:23
3313,59,776,356,2,cash,2017-03-05 9:16:24
1087,70,725,346,2,cash,2017-03-05 9:17:58
4081,16,938,468,3,cash,2017-03-05 9:19:00
4445,49,859,129,1,cash,2017-03-05 9:49:03
1238,14,972,348,3,debit,2017-03-05 9:50:58
770,61,756,632,4,credit_card,2017-03-05 9:56:39
2767,42,970,704,2,credit_card,2017-03-05 10:45:42
3566,27,799,507,3,cash,2017-03-05 11:03:43
4545,9,914,118,1,credit_card,2017-03-05 11:19:20
4593,99,801,195,1,debit,2017-03-05 11:29:06
4790,23,744,312,2,credit_card,2017-03-05 11:29:07
1684,25,849,130,1,cash,2017-03-05 11:38:20
3662,4,979,256,2,credit_card,2017-03-05 11:38:43
2848,19,718,326,2,debit,2017-03-05 11:52:01
2219,45,933,426,3,debit,2017-03-05 11:58:49
2265,66,995,483,3,debit,2017-03-05 12:03:16
3935,65,912,462,3,credit_card,2017-03-05 12:11:01
519,59,827,178,1,credit_card,2017-03-05 12:30:10
3511,71,752,164,1,debit,2017-03-05 12:32:27
346,72,818,160,1,debit,2017-03-05 12:53:41
833,55,780,171,1,debit,2017-03-05 12:54:04
4242,16,703,468,3,credit_card,2017-03-05 13:21:25
742,96,933,306,2,cash,2017-03-05 13:49:02
952,68,762,272,2,debit,2017-03-05 13:56:57
419,77,838,312,2,debit,2017-03-05 14:02:16
569,19,705,326,2,credit_card,2017-03-05 14:35:56
2542,71,883,328,2,debit,2017-03-05 14:39:40
3508,45,776,142,1,debit,2017-03-05 14:40:10
3738,4,759,384,3,debit,2017-03-05 14:48:46
2071,58,835,138,1,credit_card,2017-03-05 15:01:08
3273,10,873,444,3,cash,2017-03-05 15:14:06
730,50,942,193,1,cash,2017-03-05 15:15:27
1620,95,834,336,2,debit,2017-03-05 15:16:05
2451,5,875,142,1,credit_card,2017-03-05 15:23:51
3774,87,718,298,2,debit,2017-03-05 15:29:36
3205,62,917,320,2,debit,2017-03-05 15:32:15
2830,40,930,322,2,credit_card,2017-03-05 15:37:34
2994,21,795,284,2,debit,2017-03-05 15:49:58
48,52,791,438,3,cash,2017-03-05 15:50:51
1958,28,801,328,2,credit_card,2017-03-05 16:07:02
1407,17,985,704,4,credit_card,2017-03-05 16:07:18
1800,84,774,153,1,credit_card,2017-03-05 16:14:05
3426,84,757,153,1,credit_card,2017-03-05 16:18:13
1840,70,822,173,1,credit_card,2017-03-05 16:22:10
147,100,899,111,1,debit,2017-03-05 16:49:00
2536,24,841,280,2,cash,2017-03-05 16:51:26
4122,67,775,131,1,cash,2017-03-05 16:59:40
2456,97,769,162,1,cash,2017-03-05 17:18:09
2030,33,931,519,3,credit_card,2017-03-05 17:20:32
4922,44,858,432,3,credit_card,2017-03-05 17:21:41
3693,88,762,352,2,credit_card,2017-03-05 17:22:22
3332,97,728,162,1,cash,2017-03-05 17:24:08
1048,85,992,344,2,credit_card,2017-03-05 17:47:32
586,97,886,486,3,debit,2017-03-05 17:49:20
3006,88,890,352,2,debit,2017-03-05 18:14:29
1676,41,924,118,1,debit,2017-03-05 18:19:19
2402,61,855,158,1,cash,2017-03-05 18:26:31
2569,8,774,132,1,debit,2017-03-05 18:27:07
2573,50,867,386,2,debit,2017-03-05 18:31:21
1469,83,964,258,2,debit,2017-03-05 18:37:58
4234,79,849,543,3,cash,2017-03-05 18:45:10
128,77,817,312,2,credit_card,2017-03-05 18:46:25
1818,35,852,164,1,cash,2017-03-05 19:45:08
3907,74,933,306,2,credit_card,2017-03-05 19:49:10
4182,26,911,176,1,cash,2017-03-05 19:52:16
2813,2,704,94,1,credit_card,2017-03-05 19:54:46
198,19,960,326,2,debit,2017-03-05 20:01:49
1560,30,781,153,1,credit_card,2017-03-05 20:23:43
2595,58,724,138,1,cash,2017-03-05 20:38:34
4742,47,725,290,2,credit_card,2017-03-05 20:52:54
4565,93,803,114,1,credit_card,2017-03-05 20:55:16
3071,13,968,480,3,credit_card,2017-03-05 21:06:43
4824,44,702,288,2,credit_card,2017-03-05 21:06:59
4669,89,800,392,2,cash,2017-03-05 22:01:58
1066,60,931,177,1,cash,2017-03-05 22:10:54
2131,8,853,132,1,cash,2017-03-05 22:15:47
758,71,949,164,1,debit,2017-03-05 22:17:06
1320,49,763,258,2,debit,2017-03-05 22:21:04
2626,9,852,236,2,debit,2017-03-05 22:25:08
640,83,792,516,4,debit,2017-03-05 22:37:24
37,84,979,459,3,credit_card,2017-03-05 22:44:34
1379,17,852,528,3,credit_card,2017-03-05 23:15:50
1329,26,736,704,4,debit,2017-03-05 23:22:12
4404,84,967,306,2,credit_card,2017-03-05 23:28:01
1728,62,965,480,3,credit_card,2017-03-05 23:35:26
624,41,897,118,1,cash,2017-03-05 23:39:55
4529,69,784,262,2,cash,2017-03-05 23:40:22
3461,10,998,148,1,credit_card,2017-03-05 23:43:09
2010,22,990,292,2,cash,2017-03-05 23:50:23
1069,91,840,320,2,cash,2017-03-05 23:51:58
2141,89,767,784,4,cash,2017-03-05 23:52:45
951,32,817,202,2,cash,2017-03-05 23:56:56
4226,7,986,224,2,debit,2017-03-06 0:16:32
76,84,744,459,3,cash,2017-03-06 0:39:27
3274,99,758,195,1,debit,2017-03-06 0:59:02
113,73,885,165,1,debit,2017-03-06 0:59:39
798,13,929,320,2,debit,2017-03-06 1:00:20
1824,12,763,201,1,credit_card,2017-03-06 1:09:40
3413,6,830,374,2,debit,2017-03-06 1:20:21
2081,86,914,260,2,credit_card,2017-03-06 1:24:07
4693,96,723,153,1,credit_card,2017-03-06 1:28:43
1316,86,763,260,2,cash,2017-03-06 1:32:05
1602,56,944,117,1,credit_card,2017-03-06 1:49:41
3648,98,878,266,2,cash,2017-03-06 1:49:57
400,73,894,495,3,credit_card,2017-03-06 1:57:33
1501,81,824,708,4,cash,2017-03-06 2:04:34
827,44,783,576,4,debit,2017-03-06 2:06:18
458,75,732,256,2,credit_card,2017-03-06 2:32:31
4748,83,978,129,1,credit_card,2017-03-06 2:40:03
555,79,863,181,1,cash,2017-03-06 3:00:51
907,65,972,462,3,credit_card,2017-03-06 3:16:27
2232,90,844,534,3,debit,2017-03-06 3:20:07
1217,85,703,344,2,credit_card,2017-03-06 3:21:03
449,75,848,128,1,credit_card,2017-03-06 3:24:00
3688,69,969,262,2,debit,2017-03-06 3:24:38
2386,93,933,114,1,credit_card,2017-03-06 3:28:26
1995,85,779,344,2,debit,2017-03-06 3:36:47
2233,20,841,127,1,credit_card,2017-03-06 3:39:26
187,93,749,228,2,credit_card,2017-03-06 3:43:29
4563,51,741,187,1,debit,2017-03-06 3:47:21
1102,83,812,129,1,debit,2017-03-06 3:50:27
475,99,829,390,2,debit,2017-03-06 4:27:45
4910,15,899,306,2,credit_card,2017-03-06 4:30:51
1648,58,807,138,1,cash,2017-03-06 4:32:19
4440,72,908,320,2,credit_card,2017-03-06 4:32:54
2139,93,894,114,1,credit_card,2017-03-06 5:07:48
151,47,718,435,3,credit_card,2017-03-06 5:24:17
3909,20,800,127,1,debit,2017-03-06 5:28:20
2973,14,990,348,3,cash,2017-03-06 5:36:52
39,10,921,148,1,credit_card,2017-03-06 5:51:08
2160,60,764,177,1,debit,2017-03-06 6:31:21
3568,9,706,118,1,cash,2017-03-06 6:39:01
1844,92,987,90,1,debit,2017-03-06 7:01:09
1889,66,710,322,2,credit_card,2017-03-06 7:04:18
4753,80,703,290,2,cash,2017-03-06 7:05:48
656,2,831,94,1,credit_card,2017-03-06 7:08:16
3479,84,745,459,3,credit_card,2017-03-06 7:09:55
2747,2,897,94,1,debit,2017-03-06 7:10:16
1298,62,852,160,1,debit,2017-03-06 7:33:04
664,47,921,290,2,debit,2017-03-06 7:46:05
1787,70,818,346,2,credit_card,2017-03-06 7:48:11
2560,60,824,354,2,debit,2017-03-06 8:09:27
4013,83,841,129,1,credit_card,2017-03-06 8:21:56
4095,84,976,306,2,cash,2017-03-06 8:30:11
2228,4,844,128,1,debit,2017-03-06 8:44:57
3361,37,762,142,1,credit_card,2017-03-06 8:56:37
444,68,938,272,2,debit,2017-03-06 9:04:16
1009,38,791,190,1,cash,2017-03-06 9:36:44
3890,37,916,426,3,debit,2017-03-06 9:59:23
295,11,738,184,1,cash,2017-03-06 10:03:26
2757,31,983,129,1,credit_card,2017-03-06 10:12:44
4411,12,705,201,1,debit,2017-03-06 10:15:29
2640,6,893,187,1,debit,2017-03-06 10:17:09
2663,76,908,465,3,debit,2017-03-06 10:36:37
3174,6,726,374,2,credit_card,2017-03-06 10:42:38
2763,26,841,176,1,debit,2017-03-06 10:45:11
4709,19,790,489,3,credit_card,2017-03-06 11:02:55
4451,58,877,138,1,credit_card,2017-03-06 11:04:02
4191,36,793,260,2,debit,2017-03-06 11:23:58
4358,41,873,236,2,cash,2017-03-06 11:29:58
2158,41,910,590,5,debit,2017-03-06 11:41:38
1782,100,842,222,2,credit_card,2017-03-06 12:01:27
3660,14,709,232,2,cash,2017-03-06 12:01:53
2335,98,758,133,1,cash,2017-03-06 12:03:22
2938,57,853,147,1,cash,2017-03-06 12:08:46
1720,2,871,94,1,cash,2017-03-06 12:19:09
4856,81,914,708,4,credit_card,2017-03-06 12:37:42
1295,96,991,153,1,credit_card,2017-03-06 12:44:57
1764,63,845,272,2,debit,2017-03-06 13:11:38
1017,35,937,328,2,credit_card,2017-03-06 13:15:00
1022,91,758,160,1,credit_card,2017-03-06 13:23:22
450,91,841,320,2,credit_card,2017-03-06 13:34:40
3573,59,992,178,1,debit,2017-03-06 13:35:30
776,96,981,459,3,credit_card,2017-03-06 13:38:46
814,26,875,704,4,cash,2017-03-06 14:10:02
767,3,734,296,2,debit,2017-03-06 14:13:26
1932,75,952,384,3,debit,2017-03-06 14:14:43
2568,10,724,148,1,debit,2017-03-06 14:18:18
3053,84,702,306,2,credit_card,2017-03-06 14:18:46
2103,46,956,166,1,cash,2017-03-06 14:36:33
558,91,920,160,1,credit_card,2017-03-06 14:48:20
2520,60,839,177,1,credit_card,2017-03-06 14:54:13
4356,75,934,128,1,cash,2017-03-06 14:56:11
2627,57,851,147,1,cash,2017-03-06 15:02:04
253,76,746,310,2,cash,2017-03-06 15:21:58
1937,17,984,352,2,debit,2017-03-06 15:24:58
2107,96,746,153,1,cash,2017-03-06 15:31:21
1525,17,785,528,3,credit_card,2017-03-06 15:31:23
3161,27,884,169,1,credit_card,2017-03-06 15:35:09
2650,81,789,354,2,credit_card,2017-03-06 15:51:59
1955,27,940,169,1,cash,2017-03-06 16:23:55
1737,6,937,561,3,credit_card,2017-03-06 16:31:24
2998,68,762,136,1,cash,2017-03-06 16:39:47
4964,27,882,338,2,debit,2017-03-06 16:58:40
2964,69,897,262,2,debit,2017-03-06 17:19:34
3124,58,764,138,1,credit_card,2017-03-06 17:24:22
368,20,917,381,3,credit_card,2017-03-06 17:28:11
4559,26,738,176,1,credit_card,2017-03-06 17:29:24
1145,80,753,290,2,credit_card,2017-03-06 17:29:40
1834,74,878,153,1,credit_card,2017-03-06 17:33:21
4006,73,882,330,2,debit,2017-03-06 17:41:47
1763,93,825,114,1,credit_card,2017-03-06 18:28:10
1103,15,883,459,3,debit,2017-03-06 18:35:18
1954,63,754,272,2,cash,2017-03-06 18:39:47
3079,51,859,374,2,credit_card,2017-03-06 19:44:42
850,36,836,260,2,debit,2017-03-06 19:48:02
1554,18,735,312,2,cash,2017-03-06 19:58:54
4812,81,725,177,1,credit_card,2017-03-06 20:01:25
3100,15,795,306,2,credit_card,2017-03-06 20:03:45
946,10,999,592,4,cash,2017-03-06 20:06:29
4086,19,737,326,2,cash,2017-03-06 20:07:28
3442,29,948,163,1,debit,2017-03-06 20:17:24
3030,37,898,284,2,debit,2017-03-06 20:21:09
1381,49,967,129,1,cash,2017-03-06 20:21:15
2581,94,786,268,2,cash,2017-03-06 20:28:14
2876,99,784,195,1,debit,2017-03-06 20:32:44
1414,9,967,118,1,cash,2017-03-06 20:46:45
4062,49,789,129,1,cash,2017-03-06 20:49:15
478,44,998,144,1,credit_card,2017-03-06 20:51:39
2771,14,949,348,3,debit,2017-03-06 20:55:12
2548,27,721,338,2,credit_card,2017-03-06 20:55:40
4680,16,895,468,3,debit,2017-03-06 21:00:55
2378,22,862,292,2,credit_card,2017-03-06 21:21:06
3167,44,999,432,3,credit_card,2017-03-06 21:59:46
2505,81,735,177,1,cash,2017-03-06 22:08:08
3735,19,755,326,2,debit,2017-03-06 22:09:40
548,61,980,158,1,cash,2017-03-06 22:10:26
965,50,740,386,2,debit,2017-03-06 22:23:44
638,31,856,129,1,debit,2017-03-06 22:29:51
1627,96,852,612,4,credit_card,2017-03-06 22:31:17
1650,24,798,420,3,cash,2017-03-06 22:37:05
1250,24,861,420,3,debit,2017-03-06 23:01:27
1504,11,904,736,4,debit,2017-03-06 23:08:25
2538,38,739,380,2,credit_card,2017-03-06 23:11:48
2892,82,731,354,2,credit_card,2017-03-06 23:18:09
